"GEOID","NAME","poverty_rateE","poverty_rateM","unemployment_rateE","unemployment_rateM","no_health_insuranceE","no_health_insuranceM","education_less_than_hsE","education_less_than_hsM","median_ageE","median_ageM","black_populationE","black_populationM","white_populationE","white_populationM","american_indian_alaska_native_aloneE","american_indian_alaska_native_aloneM","asian_aloneE","asian_aloneM","native_hawaiian_other_pacific_islander_aloneE","native_hawaiian_other_pacific_islander_aloneM","male_65_69E","male_65_69M","male_70_74E","male_70_74M","male_75_79E","male_75_79M","male_80_84E","male_80_84M","male_85plusE","male_85plusM","female_65_69E","female_65_69M","female_70_74E","female_70_74M","female_75_79E","female_75_79M","female_80_84E","female_80_84M","female_85plusE","female_85plusM","summary_est","summary_moe","year","total_65plus","poverty_rate_pct","unemployment_rate_pct","no_health_insurance_pct","education_less_than_hs_pct","black_population_pct","white_population_pct","american_indian_pct","asian_pct","pacific_islander_pct","pct_65plus","black_65plus_pct","white_65plus_pct","asian_65plus_pct"
"11001005203","Census Tract 52.03; District of Columbia; District of Columbia",214,159,15,25,0,14,23,37,34.9,3.3,257,244,1721,463,281,258,237,141,0,14,0,14,0,14,131,198,0,14,0,14,0,14,0,14,22,37,281,258,0,14,3114,502,2023,434,6.87219010918433,0.481695568400771,0,0.738599871547848,8.25305073859987,55.2665382145151,9.0237636480411,7.61078998073218,0,13.937058445729,59.2165898617512,396.543778801843,54.6082949308756
"11001005302","Census Tract 53.02; District of Columbia; District of Columbia",49,50,0,14,75,105,13,23,31.8,4.1,86,67,1952,324,0,14,247,110,0,14,44,54,17,24,42,41,0,14,0,14,14,18,17,26,0,14,0,14,42,70,2547,338,2023,176,1.92383195916765,0,2.94464075382803,0.510404397330192,3.37652139772281,76.6391833529643,0,9.69768354927366,0,6.91009030231645,48.8636363636364,1109.09090909091,140.340909090909
"11001005303","Census Tract 53.03; District of Columbia; District of Columbia",251,130,14,22,16,27,0,14,40.2,4.9,4,2,1724,321,0,14,527,207,0,14,94,85,55,49,153,153,0,14,53,43,32,41,24,35,0,14,13,20,0,14,2503,366,2023,424,10.0279664402717,0.55932880543348,0.639232920495405,0,0.159808230123851,68.8773471833799,0,21.0547343188174,0,16.9396723931282,0.943396226415094,406.603773584906,124.292452830189
"11001005501","Census Tract 55.01; District of Columbia; District of Columbia",143,94,32,31,109,137,51,66,35.6,3.4,57,84,1400,360,0,14,81,60,9,17,45,57,0,14,49,41,21,33,0,14,66,63,0,14,37,49,0,14,20,26,1759,378,2023,238,8.12961910176237,1.81921546333144,6.19670267197271,2.89937464468448,3.24047754405912,79.5906765207504,0,4.6048891415577,0.511654349061967,13.5304150085276,23.9495798319328,588.235294117647,34.0336134453782
"11001005502","Census Tract 55.02; District of Columbia; District of Columbia",285,103,26,24,16,22,0,14,33.1,2.8,174,68,1779,428,2,9,357,138,0,14,36,40,43,26,50,44,10,26,21,31,23,30,23,22,4,8,0,14,61,54,2487,424,2023,271,11.45958986731,1.0454362685967,0.64334539605951,0,6.99638118214717,71.5319662243667,0.0804181745074387,14.3546441495778,0,10.8966626457579,64.2066420664207,656.457564575646,131.734317343173
"11001005503","Census Tract 55.03; District of Columbia; District of Columbia",507,244,75,63,26,33,9,15,36.8,6.9,124,101,1301,353,0,14,154,104,0,14,59,48,64,71,33,40,11,20,43,44,106,107,8,13,7,11,28,26,9,15,1693,353,2023,368,29.9468399291199,4.43000590667454,1.53573538098051,0.531600708800945,7.32427643236858,76.8458357944477,0,9.09627879503839,0,21.7365623154164,33.695652173913,353.532608695652,41.8478260869565
"11001005601","Census Tract 56.01; District of Columbia; District of Columbia",627,165,104,66,21,25,0,14,30.9,4.5,278,148,1641,315,1,3,325,132,0,14,27,35,31,35,0,14,0,14,65,61,1,2,52,5,0,14,31,36,14,19,2508,397,2023,221,25,4.14673046251994,0.83732057416268,0,11.0845295055821,65.4306220095694,0.0398724082934609,12.9585326953748,0,8.81180223285486,125.79185520362,742.533936651584,147.058823529412
"11001005602","Census Tract 56.02; District of Columbia; District of Columbia",393,161,53,50,30,37,10,16,32,3.2,266,142,2589,335,0,14,512,257,0,14,34,26,65,58,0,14,0,14,130,93,85,70,28,33,37,36,20,34,49,46,4034,411,2023,448,9.74219137332672,1.31383242439266,0.7436787307883,0.247892910262766,6.59395141298959,64.1794744670302,0,12.6921170054536,0,11.1056023797719,59.375,577.901785714286,114.285714285714
"11001005801","Census Tract 58.01; District of Columbia; District of Columbia",376,86,22,91,0,14,56,38,42.8,8.8,233,58,1293,272,0,14,223,74,0,14,74,105,20,92,0,14,24,24,17,19,26,22,18,19,1,4,31,30,52,44,1780,274,2023,263,21.123595505618,1.23595505617978,0,3.14606741573034,13.0898876404494,72.6404494382023,0,12.5280898876405,0,14.7752808988764,88.5931558935361,491.634980988593,84.7908745247148
"11001005802","Census Tract 58.02; District of Columbia; District of Columbia",181,88,50,60,0,14,0,14,37.9,4.4,231,141,1178,225,0,14,227,104,0,14,66,45,21,23,66,60,0,14,37,58,46,38,62,66,6,12,0,14,13,21,1936,285,2023,317,9.34917355371901,2.58264462809917,0,0,11.9318181818182,60.8471074380165,0,11.7252066115702,0,16.3739669421488,72.8706624605678,371.608832807571,71.608832807571
"11001005900","Census Tract 59; District of Columbia; District of Columbia",313,100,30,31,58,82,0,14,32.1,2.5,336,97,1614,368,15,27,223,93,0,14,89,65,1,2,31,53,1,3,21,25,11,18,26,22,35,36,10,16,11,17,2403,366,2023,236,13.0253849354973,1.24843945068664,2.41364960466084,0,13.9825218476904,67.1660424469413,0.624219725343321,9.28006658343737,0,9.82105701206825,142.372881355932,683.898305084746,94.4915254237288
"11001006400","Census Tract 64; District of Columbia; District of Columbia",912,391,176,112,37,42,14,22,31.7,2.3,2170,551,621,183,0,14,38,56,0,14,27,37,0,14,16,25,80,79,37,43,109,71,42,32,31,45,65,63,27,30,2978,561,2023,434,30.6245802552048,5.91000671591672,1.24244459368704,0.470114170584285,72.8676964405641,20.8529214237743,0,1.2760241773002,0,14.5735392881128,500,143.087557603687,8.75576036866359
"11001006500","Census Tract 65; District of Columbia; District of Columbia",455,290,93,82,7,10,0,14,36.9,2.8,255,104,1854,412,0,14,121,75,0,14,48,69,33,51,19,22,9,14,53,36,90,73,32,25,53,49,17,20,82,125,2549,451,2023,436,17.8501373087485,3.64848960376618,0.27461749705767,0,10.0039231071008,72.7344056492742,0,4.74695959199686,0,17.104746959592,58.4862385321101,425.229357798165,27.7522935779816
"11001006600","Census Tract 66; District of Columbia; District of Columbia",126,94,106,91,10,15,38,52,37.8,2.7,110,93,1713,523,0,14,28,24,0,14,19,20,10,17,8,13,7,12,22,18,81,69,16,13,7,11,8,12,10,15,2150,514,2023,188,5.86046511627907,4.93023255813953,0.465116279069767,1.76744186046512,5.11627906976744,79.6744186046512,0,1.30232558139535,0,8.74418604651163,58.5106382978723,911.170212765957,14.8936170212766
"11001006700","Census Tract 67; District of Columbia; District of Columbia",32,32,97,63,0,14,12,18,39.9,5.5,316,183,3323,346,20,31,133,90,0,14,224,160,20,20,45,32,53,53,59,52,90,47,51,51,15,13,62,41,75,50,3930,375,2023,694,0.814249363867684,2.46819338422392,0,0.305343511450382,8.04071246819338,84.5547073791349,0.508905852417303,3.38422391857506,0,17.6590330788804,45.5331412103746,478.818443804035,19.164265129683
"11001006801","Census Tract 68.01; District of Columbia; District of Columbia",301,181,99,66,0,14,15,24,35.5,2.7,535,135,1266,219,0,14,149,122,0,14,94,80,9,14,37,41,0,14,48,32,82,67,11,17,22,24,13,20,11,17,2271,383,2023,327,13.2540730955526,4.35931307793923,0,0.660501981505945,23.5579040070454,55.7463672391017,0,6.56098634962571,0,14.3989431968296,163.608562691132,387.155963302752,45.565749235474
"11001006802","Census Tract 68.02; District of Columbia; District of Columbia",254,234,189,207,25,34,8,19,35.6,1.1,733,551,1340,167,0,14,28,25,0,14,51,45,26,26,7,19,69,52,6,11,47,35,15,20,29,29,20,25,30,25,2264,597,2023,300,11.2190812720848,8.34805653710247,1.10424028268551,0.353356890459364,32.3763250883392,59.1872791519435,0,1.23674911660777,0,13.2508833922261,244.333333333333,446.666666666667,9.33333333333333
"11001006804","Census Tract 68.04; District of Columbia; District of Columbia",206,93,23,26,5,31,52,82,35,4.2,1744,136,239,115,18,29,59,81,0,14,114,71,0,14,23,32,16,28,16,26,40,45,7,16,18,29,55,124,38,60,2143,59,2023,327,9.61269248716752,1.07326178254783,0.233317778814746,2.42650489967335,81.3812412505833,11.1525898273448,0.839944003733084,2.753149790014,0,15.2589827344844,533.333333333333,73.0886850152905,18.0428134556575
"11001006900","Census Tract 69; District of Columbia; District of Columbia",109,87,22,32,3,7,0,14,35.3,2.7,399,177,2104,334,0,14,225,127,0,14,165,89,15,17,13,17,18,24,23,29,99,56,27,30,8,13,3,9,12,24,2913,386,2023,383,3.74184689323721,0.755235152763474,0.102986611740474,0,13.697219361483,72.2279437006522,0,7.72399588053553,0,13.1479574322005,104.177545691906,549.34725848564,58.7467362924282
"11001007000","Census Tract 70; District of Columbia; District of Columbia",119,111,28,29,0,14,6,16,36.7,2.3,298,169,1763,326,0,14,197,154,0,14,28,33,0,14,34,23,6,16,30,31,77,113,13,14,17,23,20,23,13,16,2462,448,2023,238,4.83346872461413,1.13728675873274,0,0.24370430544273,12.1039805036556,71.608448415922,0,8.00162469536962,0,9.66693744922827,125.210084033613,740.756302521008,82.7731092436975
"11001007100","Census Tract 71; District of Columbia; District of Columbia",655,313,46,51,59,56,36,27,33.2,2.7,1916,645,1256,223,0,14,139,84,0,14,89,63,45,57,102,101,24,31,58,51,46,37,119,58,22,26,66,44,0,14,3485,684,2023,571,18.7948350071736,1.31994261119082,1.69296987087518,1.03299856527977,54.9784791965567,36.0401721664275,0,3.98852223816356,0,16.3845050215208,335.551663747811,219.964973730298,24.3432574430823
"11001007201","Census Tract 72.01; District of Columbia; District of Columbia",96,62,150,125,0,14,0,14,31.8,1.4,543,334,1888,266,0,14,251,121,0,14,39,43,22,29,9,16,9,15,0,14,4,11,0,14,17,19,0,14,0,14,2850,295,2023,100,3.36842105263158,5.26315789473684,0,0,19.0526315789474,66.2456140350877,0,8.80701754385965,0,3.50877192982456,543,1888,251
"11001007202","Census Tract 72.02; District of Columbia; District of Columbia",262,192,54,51,19,28,0,20,30.9,1.7,579,199,4085,682,65,83,145,92,0,20,37,57,9,19,54,64,13,23,0,20,25,34,0,20,33,53,12,21,0,20,5262,689,2023,183,4.97909540098822,1.02622576966933,0.361079437476245,0,11.0034207525656,77.6320790573926,1.23527175978715,2.75560623337134,0,3.47776510832383,316.393442622951,2232.24043715847,79.2349726775956
"11001007203","Census Tract 72.03; District of Columbia; District of Columbia",246,107,53,54,0,14,23,45,33.5,1.9,928,312,1876,330,21,34,137,87,0,14,50,42,0,14,13,25,0,14,0,14,74,52,0,14,44,54,0,14,44,41,3305,400,2023,225,7.44326777609682,1.6036308623298,0,0.695915279878971,28.0786686838124,56.7624810892587,0.635400907715582,4.14523449319213,0,6.80786686838124,412.444444444444,833.777777777778,60.8888888888889
"11001007301","Census Tract 73.01; District of Columbia; District of Columbia",94,64,33,38,16,21,0,14,26.6,2.8,795,371,2514,571,0,14,157,96,2,4,65,46,9,15,8,14,0,14,20,22,19,20,12,18,12,17,27,41,0,14,4592,602,2023,172,2.04703832752613,0.718641114982578,0.348432055749129,0,17.3127177700348,54.7473867595819,0,3.41898954703833,0.0435540069686411,3.74564459930314,462.209302325581,1461.62790697674,91.2790697674419
"11001007304","Census Tract 73.04; District of Columbia; District of Columbia",938,599,202,132,131,145,0,14,38.6,8.2,3867,719,209,204,0,14,34,93,0,14,153,93,0,14,30,40,0,14,96,116,163,118,149,119,52,49,70,68,40,36,4383,711,2023,753,21.4008669860826,4.60871549167237,2.98882044261921,0,88.227241615332,4.76842345425508,0,0.775724389687429,0,17.1800136892539,513.545816733068,27.7556440903054,4.51527224435591
"11001007401","Census Tract 74.01; District of Columbia; District of Columbia",822,248,150,94,4,6,19,22,33.6,8.8,1372,310,29,34,0,14,28,40,0,14,26,23,18,24,0,14,24,28,37,42,22,33,10,19,6,10,0,14,80,110,1458,302,2023,223,56.3786008230453,10.2880658436214,0.274348422496571,1.30315500685871,94.1015089163237,1.98902606310014,0,1.92043895747599,0,15.2949245541838,615.2466367713,13.0044843049327,12.5560538116592
"11001007403","Census Tract 74.03; District of Columbia; District of Columbia",1551,757,156,122,0,14,145,167,20.1,10.9,2458,584,14,23,0,14,0,14,0,14,13,23,10,16,7,18,0,14,0,14,54,54,12,15,19,30,7,15,9,15,2779,728,2023,131,55.8114429650954,5.61353004677942,0,5.21770421014754,88.4490824037424,0.503778337531486,0,0,0,4.71392587261605,1876.3358778626,10.6870229007634,0
"11001007404","Census Tract 74.04; District of Columbia; District of Columbia",811,422,289,150,173,190,0,14,25.3,2.2,4245,659,23,33,0,14,0,14,0,14,91,109,91,54,5,8,0,14,7,13,125,72,33,41,89,62,0,14,15,20,4304,648,2023,456,18.842936802974,6.71468401486989,4.01951672862454,0,98.6291821561338,0.534386617100372,0,0,0,10.5947955390335,930.921052631579,5.04385964912281,0
"11001007406","Census Tract 74.06; District of Columbia; District of Columbia",894,523,294,195,0,14,3,7,29.3,9.9,2441,507,0,14,0,14,0,14,0,14,16,25,0,14,6,24,0,14,0,14,128,96,45,71,60,81,5,20,0,14,2803,610,2023,260,31.894398858366,10.4887620406707,0,0.107028184088477,87.0852657866571,0,0,0,0,9.27577595433464,938.846153846154,0,0
"11001007407","Census Tract 74.07; District of Columbia; District of Columbia",1109,669,187,148,41,64,2,4,33.5,6.2,3066,662,198,142,0,14,57,96,0,14,163,106,8,14,48,38,22,25,20,29,120,93,20,24,116,70,16,25,60,50,3407,627,2023,593,32.5506310537129,5.48869973583798,1.20340475491635,0.0587026709715292,89.9911945993543,5.81156442618139,0,1.67302612268858,0,17.4053419430584,517.032040472175,33.389544688027,9.61214165261383
"11001007408","Census Tract 74.08; District of Columbia; District of Columbia",1805,793,348,245,58,74,16,29,22.5,13.9,3891,1416,118,53,22,35,20,33,0,14,198,215,45,58,6,14,19,32,12,31,155,91,29,45,63,76,45,56,99,110,4124,1379,2023,671,43.7681862269641,8.43840931134821,1.40640155189137,0.387972841901067,94.3501454898157,2.86129970902037,0.533462657613967,0.484966052376334,0,16.270611057226,579.880774962742,17.5856929955291,2.9806259314456
"11001007409","Census Tract 74.09; District of Columbia; District of Columbia",1300,696,219,126,34,48,16,28,35.7,10.7,3331,718,16,26,0,14,0,14,0,14,34,54,68,75,62,69,42,50,58,64,274,155,33,55,58,61,0,14,67,83,3387,722,2023,696,38.3820490109241,6.46589902568645,1.00383820490109,0.47239444936522,98.3466194272217,0.47239444936522,0,0,0,20.5491585473871,478.591954022988,2.29885057471264,0
"11001007502","Census Tract 75.02; District of Columbia; District of Columbia",1383,562,395,240,114,132,34,44,29.6,3.6,4734,915,56,80,0,14,0,14,8,21,202,102,7,19,184,139,26,28,59,54,169,94,174,222,87,61,36,56,89,62,4999,922,2023,1033,27.6655331066213,7.90158031606321,2.28045609121824,0.680136027205441,94.6989397879576,1.12022404480896,0,0,0.16003200640128,20.6641328265653,458.276863504356,5.42110358180058,0
"11001007503","Census Tract 75.03; District of Columbia; District of Columbia",633,238,154,75,79,72,15,18,32.1,4.1,2211,616,149,89,40,51,0,14,1,3,67,47,35,30,36,27,8,12,13,19,119,92,11,18,19,20,21,26,0,14,2440,655,2023,329,25.9426229508197,6.31147540983607,3.23770491803279,0.614754098360656,90.6147540983606,6.10655737704918,1.63934426229508,0,0.040983606557377,13.483606557377,672.036474164134,45.2887537993921,0
"11001007504","Census Tract 75.04; District of Columbia; District of Columbia",1098,483,55,43,88,95,79,85,36.1,12.1,2663,611,38,44,5,7,0,14,0,14,174,110,57,53,0,14,0,14,52,53,183,118,44,43,40,60,32,54,9,21,2815,592,2023,591,39.0053285968028,1.9538188277087,3.12611012433393,2.80639431616341,94.6003552397869,1.34991119005329,0.177619893428064,0,0,20.9946714031972,450.592216582064,6.42978003384095,0
"11001007601","Census Tract 76.01; District of Columbia; District of Columbia",984,644,230,153,174,182,28,53,32.4,6.3,4384,860,196,97,0,14,147,134,0,14,60,54,26,44,26,43,58,63,2,5,148,90,40,42,112,92,14,22,96,95,4949,901,2023,582,19.8828046069913,4.64740351586179,3.51586179026066,0.565770862800566,88.5835522327743,3.96039603960396,0,2.97029702970297,0,11.7599515053546,753.264604810997,33.6769759450172,25.2577319587629
"11001007603","Census Tract 76.03; District of Columbia; District of Columbia",350,293,172,176,4,8,8,8,36.1,4.5,3887,953,113,103,0,14,18,34,0,14,48,66,36,62,66,68,0,14,23,31,40,56,21,28,103,112,164,164,59,58,4281,866,2023,560,8.17565989254847,4.01775286148096,0.0934361130576968,0.186872226115394,90.7965428638169,2.63957019387993,0,0.420462508759636,0,13.0810558280776,694.107142857143,20.1785714285714,3.21428571428571
"11001007604","Census Tract 76.04; District of Columbia; District of Columbia",722,486,197,160,21,33,7,11,49.5,8.1,2999,727,261,82,0,14,74,80,0,14,182,120,78,70,44,38,151,213,33,32,179,108,170,119,39,43,22,21,35,30,3738,729,2023,933,19.3151417870519,5.27019796682718,0.561797752808989,0.187265917602996,80.2300695559123,6.98234349919743,0,1.9796682718031,0,24.9598715890851,321.436227224009,27.9742765273312,7.93140407288317
"11001007605","Census Tract 76.05; District of Columbia; District of Columbia",765,389,170,156,0,14,12,24,40.9,15.3,3642,551,72,54,0,14,0,14,12,19,95,88,5,8,91,73,0,14,8,14,188,136,91,80,110,59,38,55,138,86,3793,548,2023,764,20.1687318745057,4.48194041655681,0,0.316372264698128,96.0189823358819,1.89823358818877,0,0,0.316372264698128,20.1423675191142,476.701570680628,9.42408376963351,0
"11001007703","Census Tract 77.03; District of Columbia; District of Columbia",1897,1026,345,221,560,754,191,171,28,4.4,5016,1421,51,67,3,22,4,18,0,20,83,86,242,183,20,41,3,22,143,117,129,103,0,20,127,115,0,20,77,89,7140,1051,2023,824,26.5686274509804,4.83193277310924,7.84313725490196,2.6750700280112,70.2521008403361,0.714285714285714,0.0420168067226891,0.0560224089635854,0,11.5406162464986,608.73786407767,6.18932038834951,0.485436893203883
"11001007707","Census Tract 77.07; District of Columbia; District of Columbia",1107,590,197,139,117,81,85,85,37.4,3.6,4048,863,57,50,14,23,0,14,0,14,62,52,102,71,14,18,7,11,41,47,113,90,38,44,107,84,92,57,27,32,4345,869,2023,603,25.4775604142693,4.53394706559264,2.692750287687,1.95627157652474,93.1645569620253,1.31185270425777,0.322209436133487,0,0,13.8780207134638,671.310116086235,9.45273631840796,0
"11001007708","Census Tract 77.08; District of Columbia; District of Columbia",448,283,324,167,20,35,10,21,42.3,11.1,2125,550,2,5,70,107,28,34,0,14,155,133,49,73,34,47,13,22,7,16,66,72,30,46,8,17,61,54,92,74,2444,535,2023,515,18.3306055646481,13.2569558101473,0.818330605564648,0.409165302782324,86.9476268412439,0.0818330605564648,2.86415711947627,1.14566284779051,0,21.0720130932897,412.621359223301,0.388349514563107,5.4368932038835
"11001007709","Census Tract 77.09; District of Columbia; District of Columbia",572,505,156,95,127,122,4,18,33.7,17.9,2423,584,54,48,29,38,0,14,0,14,48,53,31,34,68,80,5,6,5,8,145,144,41,33,33,28,70,60,21,27,2512,589,2023,467,22.7707006369427,6.21019108280255,5.05573248407643,0.159235668789809,96.4570063694268,2.14968152866242,1.15445859872611,0,0,18.5907643312102,518.843683083512,11.5631691648822,0
"11001007803","Census Tract 78.03; District of Columbia; District of Columbia",1373,608,255,173,183,177,249,198,34.8,5.4,4676,834,58,57,0,14,0,14,0,14,35,42,13,17,61,54,85,104,33,33,62,68,28,38,127,123,6,9,47,45,4968,857,2023,497,27.6368760064412,5.13285024154589,3.68357487922705,5.01207729468599,94.122383252818,1.16747181964573,0,0,0,10.0040257648953,940.845070422535,11.6700201207243,0
"11001007804","Census Tract 78.04; District of Columbia; District of Columbia",1154,392,72,76,197,175,62,89,30.8,2.4,3719,905,176,132,0,14,0,14,0,14,63,54,46,40,15,17,45,39,17,27,201,113,12,25,18,35,41,53,18,45,4078,887,2023,476,28.2981853849926,1.76557135850907,4.83079941147621,1.5203531142717,91.1966650318784,4.31584109857773,0,0,0,11.6723884256989,781.302521008403,36.9747899159664,0
"11001007806","Census Tract 78.06; District of Columbia; District of Columbia",348,191,191,115,71,105,7,19,41.4,5,2096,434,173,142,0,14,13,20,0,14,37,37,77,78,120,104,100,99,44,49,61,43,90,78,28,47,62,47,49,65,2361,446,2023,668,14.7395171537484,8.08979246082169,3.00720033883947,0.296484540448962,88.7759423972893,7.32740364252435,0,0.550614146548073,0,28.293096145701,313.77245508982,25.8982035928144,1.94610778443114
"11001007807","Census Tract 78.07; District of Columbia; District of Columbia",659,335,353,345,6,11,69,52,36.2,4.5,2217,589,45,48,22,41,0,14,0,14,149,169,12,18,56,49,36,29,32,44,21,22,69,44,13,16,0,14,8,21,2477,604,2023,396,26.6047638272103,14.2511102139685,0.242228502220428,2.78562777553492,89.5034315704481,1.81671376665321,0.888171174808236,0,0,15.9870811465482,559.848484848485,11.3636363636364,0
